Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed,Wind Direction,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Hour,Month,GHI
14.569086021505376,3.8725806451612903,48.899274193548386,952.0188172043012,2.7483870967741937,105.8494623655914,539.3736559139785,906.5725806451612,74.16129032258064,585.505376344086,18.0,1.0,473.64516129032256
15.401344086021506,3.013440860215054,43.63967741935484,951.2150537634408,2.263709677419355,104.15591397849462,594.1962365591398,928.75,76.4274193548387,711.4005376344086,19.0,1.0,546.0241935483871
15.747849462365592,2.910752688172043,42.36048387096774,950.6317204301076,1.7903225806451613,100.52150537634408,582.6666666666666,917.0940860215054,78.76344086021506,727.1397849462365,20.0,1.0,537.8548387096774
15.626344086021506,3.178763440860215,43.49405913978495,950.3682795698924,1.6290322580645162,121.50537634408602,506.991935483871,875.1397849462365,78.47849462365592,696.3763440860215,21.0,1.0,461.56720430107526
15.021236559139783,3.1427419354838713,45.10381720430107,950.505376344086,1.6435483870967742,140.9193548387097,377.6263440860215,807.0779569892474,69.21774193548387,687.4005376344086,22.0,1.0,350.1639784946237
13.28736559139785,3.327956989247312,51.21287634408602,950.8709677419356,1.2443548387096774,131.11290322580646,208.42741935483872,661.2688172043011,53.38709677419355,631.9327956989247,23.0,1.0,203.46774193548387
11.28252688172043,4.855913978494624,65.04717741935484,951.5,0.8666666666666668,138.09677419354838,39.23118279569893,264.36290322580646,23.747311827956988,257.03494623655916,0.0,1.0,38.57795698924731
10.324462365591398,4.782526881720431,68.95102150537635,952.3602150537636,0.914247311827957,233.7849462365591,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9.697043010752688,5.207795698924731,74.08836021505375,953.1317204301076,1.132258064516129,311.0537634408602,0.0,0.0,0.0,0.0,2.0,1.0,0.0
8.952956989247312,5.5892473118279575,80.01860215053765,953.6586021505376,1.371505376344086,307.747311827957,0.0,0.0,0.0,0.0,3.0,1.0,0.0
8.333333333333334,5.8795698924731195,85.11809139784947,954.0645161290324,1.467204301075269,313.7956989247312,0.0,0.0,0.0,0.0,4.0,1.0,0.0
7.941935483870968,6.100268817204301,88.66755376344086,954.1881720430108,1.4513440860215052,320.35483870967744,0.0,0.0,0.0,0.0,5.0,1.0,0.0
7.713709677419355,6.237634408602151,90.84295698924733,954.2096774193548,1.4233870967741935,320.0376344086022,0.0,0.0,0.0,0.0,6.0,1.0,0.0
7.450806451612904,6.345698924731183,93.09037634408602,954.244623655914,1.48252688172043,311.01612903225805,0.0,0.0,0.0,0.0,7.0,1.0,0.0
7.106182795698925,6.4575268817204305,95.90889784946236,954.4811827956988,1.59489247311828,299.36021505376345,0.0,0.0,0.0,0.0,8.0,1.0,0.0
6.937634408602151,6.611021505376344,97.9091935483871,954.8091397849462,1.578494623655914,292.6666666666667,0.0,0.0,0.0,0.0,9.0,1.0,0.0
7.16236559139785,6.938172043010753,98.57067204301076,954.8629032258063,1.418010752688172,290.9247311827957,0.0,0.0,0.0,0.0,10.0,1.0,0.0
7.655913978494624,7.405913978494624,98.40567204301075,954.8682795698924,1.2131720430107529,288.7903225806452,0.0,0.0,0.0,0.0,11.0,1.0,0.0
7.994623655913978,7.6739247311827965,97.95290322580648,955.247311827957,1.1115591397849462,286.1559139784946,0.0,0.0,0.0,0.0,12.0,1.0,0.0
8.08010752688172,7.708602150537634,97.63922043010751,955.733870967742,1.0252688172043012,283.78494623655916,0.0,0.0,0.0,0.0,13.0,1.0,0.0
8.531720430107528,8.0002688172043,96.63779569892472,956.2204301075268,1.0037634408602152,280.9462365591398,0.0,0.0,0.0,0.0,14.0,1.0,0.0
9.88252688172043,8.672311827956989,92.48709677419356,956.5645161290324,1.1349462365591398,278.39247311827955,86.29301075268818,436.2983870967742,36.66935483870968,360.53225806451616,15.0,1.0,76.34677419354838
11.90994623655914,9.013172043010751,82.74819892473118,957.0188172043012,1.3115591397849464,282.31720430107526,265.8494623655914,729.986559139785,59.21774193548387,720.1048387096774,16.0,1.0,265.01075268817203
14.15241935483871,7.451612903225806,64.23172043010753,957.236559139785,1.4663978494623655,285.73118279569894,429.3763440860215,867.4569892473119,65.1747311827957,866.997311827957,17.0,1.0,429.3037634408602
15.893010752688172,5.637096774193548,50.769758064516125,956.7903225806452,1.723924731182796,282.0967741935484,544.8387096774194,930.4489247311828,66.72849462365592,930.4489247311828,18.0,1.0,544.8387096774194
16.800806451612903,4.987634408602151,45.87583333333334,956.0241935483872,2.0763440860215057,275.30645161290323,598.2284946236559,943.6962365591398,71.05645161290323,927.712365591398,19.0,1.0,594.766129032258
17.011559139784946,5.002150537634409,45.35263440860215,955.4543010752687,2.528494623655914,270.9301075268817,586.7069892473119,932.5913978494624,72.8763440860215,930.6827956989248,20.0,1.0,586.3145161290323
16.655645161290323,5.2034946236559145,47.026881720430104,955.1586021505376,2.789516129032258,270.51075268817203,512.4462365591398,899.9193548387096,70.15053763440861,899.9193548387096,21.0,1.0,512.4462365591398
15.837096774193547,5.455376344086022,50.35922043010753,954.9381720430108,2.674731182795699,273.35483870967744,382.8279569892473,833.1424731182796,62.655913978494624,823.3602150537635,22.0,1.0,381.4247311827957
13.85752688172043,6.318548387096774,60.57118279569893,954.752688172043,2.0373655913978497,273.05913978494624,213.17741935483872,690.2016129032259,49.766129032258064,603.8736559139785,23.0,1.0,203.7688172043011
11.380645161290325,7.591935483870968,77.7047311827957,954.8306451612904,1.4905913978494625,272.18279569892474,42.13978494623656,302.48387096774195,23.741935483870968,143.5,0.0,1.0,35.564516129032256
